"OPTION_ITEM_ID","BRAND_ID","OPTION_NAME","OPTION_DESC","OPTION_PRICE","OPTION_TYPE","OPTION_CATEGORY","SELECT_RULE"
21163,20002,SORENTO_HEV4WD_X-Line | 7인승,"3열 시트 포함 7인승 구성",690000,SINGLE,seats,SINGLE
21164,20002,SORENTO_HEV4WD_X-Line_BASIC | 스타일,스타일 기본 적용,0,SINGLE,wheel,MULTI
21165,20002,SORENTO_HEV4WD_X-Line | 컴포트,시트/내장 고급 사양(트림별 상이),600000,SINGLE,interior,MULTI
21166,20002,SORENTO_HEV4WD_X-Line_BASIC | 12.3인치 클러스터,"12.3인치 클러스터 기본 적용",0,SINGLE,etc,MULTI
21167,20002,SORENTO_HEV4WD_X-Line | 드라이브 와이즈,전방/후측방/후방 교차 충돌방지 보조 등 ADAS 강화(전 트림),1290000,SINGLE,assistant,MULTI
21168,20002,SORENTO_HEV4WD_X-Line | HUD + 빌트인 캠 2,"헤드업 디스플레이, 빌트인 캠 2, 증강현실 내비게이션",1190000,SINGLE,assistant,MULTI
21169,20002,SORENTO_HEV4WD_X-Line | 스마트 커넥트,"지문 인증 시스템, 디지털 센터 미러 등(트림별 상이)",700000,SINGLE,etc,MULTI
21170,20002,SORENTO_HEV4WD_X-Line | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(12스피커, 외장앰프), 후석 대화모드",640000,SINGLE,etc,MULTI
21171,20002,SORENTO_HEV4WD_X-Line | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21172,20002,SORENTO_HEV4WD_X-Line | 19인치 휠,"235/55 R19 타이어&휠(하이브리드 한정, 트림별 휠 디자인 상이)",300000,SINGLE,wheel,MULTI
21173,20002,SORENTO_G25T_Prestige_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21174,20002,SORENTO_G25T_Prestige_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21175,20002,SORENTO_G25T_Noblesse_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21176,20002,SORENTO_G25T_Noblesse_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21177,20002,SORENTO_G25T_Signature_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21178,20002,SORENTO_G25T_Signature_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21179,20002,SORENTO_G25T_X-Line_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21180,20002,SORENTO_G25T_X-Line_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21181,20002,SORENTO_D22_Prestige_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21182,20002,SORENTO_D22_Prestige_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21183,20002,SORENTO_D22_Noblesse_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21184,20002,SORENTO_D22_Noblesse_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21185,20002,SORENTO_D22_Signature_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21186,20002,SORENTO_D22_Signature_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21187,20002,SORENTO_D22_X-Line_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21188,20002,SORENTO_D22_X-Line_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21189,20002,SORENTO_HEV2WD_Prestige_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21190,20002,SORENTO_HEV2WD_Prestige_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21191,20002,SORENTO_HEV2WD_Noblesse_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21192,20002,SORENTO_HEV2WD_Noblesse_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21193,20002,SORENTO_HEV2WD_Signature_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21194,20002,SORENTO_HEV2WD_Signature_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21195,20002,SORENTO_HEV2WD_X-Line_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21196,20002,SORENTO_HEV2WD_X-Line_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21197,20002,SORENTO_HEV4WD_Prestige_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21198,20002,SORENTO_HEV4WD_Prestige_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21199,20002,SORENTO_HEV4WD_Noblesse_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21200,20002,SORENTO_HEV4WD_Noblesse_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21201,20002,SORENTO_HEV4WD_Signature_INTERIOR | 올리브 브라운 인테리어,올리브 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21202,20002,SORENTO_HEV4WD_Signature_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21203,20002,SPORTAGE_G16T_Noblesse_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21204,20002,SPORTAGE_G16T_Noblesse_INTERIOR | 라운지 브라운 인테리어,라운지 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21205,20002,SPORTAGE_G16T_Noblesse | LED 라이팅 패키지,"도어 스팟 램프, 테일게이트 램프, 번호판 램프 구성(트림 제한 있음)",3500000,SINGLE,etc,MULTI
21206,20002,SPORTAGE_G16T_Noblesse | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
21207,20002,SPORTAGE_G16T_Noblesse | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
21208,20002,SPORTAGE_G16T_Noblesse | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
21209,20002,SPORTAGE_G16T_Noblesse | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
21210,20002,SPORTAGE_G16T_Noblesse | 빌트인 공기청정기,빌트인 공기청정기(트림 제한 있음),4000000,SINGLE,etc,MULTI
21211,20002,SPORTAGE_G16T_Signature | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
21212,20002,SPORTAGE_G16T_Signature_BASIC | 스타일(기본),기본 적용,0,SINGLE,wheel,MULTI
21263,20001,GV70_3.5T | 휠&타이어_21인치,"3.5 터보 21인치 휠&타이어(택1). ※ 프리뷰 전자제어 서스펜션 포함.",1200000,SINGLE,wheel,SINGLE
21264,20001,GV70_3.5T_스포츠 | 휠&타이어_19인치(스포츠),"3.5 터보 스포츠 전용 19인치 휠&타이어(택1). e-LSD 포함. 스포츠 패키지 선택 시 사용.",350000,SINGLE,wheel,SINGLE
21265,20001,GV70_3.5T_스포츠 | 휠&타이어_21인치(스포츠),"3.5 터보 스포츠 전용 21인치 휠&타이어(택1). ※ 프리뷰 전자제어 서스펜션 포함. 스포츠 패키지 선택 시 사용.",0,SINGLE,wheel,SINGLE
21266,20001,GV70 | 프리뷰 전자제어 서스펜션(포함/0원),포함용(0원). 3.5 터보 기본 포함 / 2.5 터보 21인치(일반/스포츠) 선택 시 포함(REQUIRES).,0,SINGLE,assistant,MULTI
21267,20001,GV70 | 프리뷰 전자제어 서스펜션(단품),단품(유료). 2.5 터보 19인치(일반/스포츠) 선택 시에만 선택 가능(REQUIRES).,1100000,SINGLE,assistant,MULTI
21268,20001,GV70 | 내장 디자인_스탠다드,인조 가죽 시트/블랙 하이글로시 내장재 구성(택1).,0,SINGLE,interior,SINGLE
21269,20001,GV70 | 내장 디자인_시그니쳐 셀렉션Ⅰ,천연 가죽 시트(파이핑)/알루미늄 내장재/인조 가죽 내장재 구성(택1).,1700000,SINGLE,interior,SINGLE
21270,20001,GV70 | 내장 디자인_시그니쳐 셀렉션Ⅱ,프라임 나파 가죽 시트/스웨이드 내장재/무드라이팅 등 고급 내장 구성(택1).,3000000,SINGLE,interior,SINGLE
21271,20001,GV70 | 내장 디자인_스포츠 스탠다드,스포츠 전용 천연 가죽 시트/알루미늄 내장재 구성(택1). 스포츠 패키지 선택 시 사용.,0,SINGLE,interior,SINGLE
21272,20001,GV70 | 내장 디자인_스포츠 셀렉션Ⅰ,프라임 나파 가죽(스웨이드/파이핑)/리얼 카본 내장재 구성(택1). 스포츠 패키지 선택 시 사용.,2300000,SINGLE,interior,SINGLE
21273,20001,GV70 | 내장 디자인_스포츠 셀렉션Ⅱ,프라임 나파 가죽(퀼팅/파이핑)/스웨이드 내장재 등 구성(택1). 스포츠 패키지 선택 시 사용.,2300000,SINGLE,interior,SINGLE
21274,20001,GV70 | 내장 컬러_옵시디언 블랙 모노톤,내장 컬러(택1). 내장 디자인에 따라 선택 가능 항목이 달라질 수 있음.,0,SINGLE,interior,SINGLE
21275,20001,GV70 | 내장 컬러_옵시디언 블랙/바닐라 베이지 투톤,내장 컬러(택1).,0,SINGLE,interior,SINGLE
21276,20001,GV70 | 내장 컬러_어반 브라운/프로즌 그레이 투톤,내장 컬러(택1).,0,SINGLE,interior,SINGLE
21277,20001,GV70 | 내장 컬러_오션 웨이브 블루/하바나 브라운 투톤,내장 컬러(택1).,0,SINGLE,interior,SINGLE
21278,20001,GV70 | 내장 컬러_슬레이트 그레이/벨벳 버건디 투톤,내장 컬러(택1).,0,SINGLE,interior,SINGLE
21279,20001,GV70 | 내장 컬러_옵시디언 블랙/세비야 레드 투톤,내장 컬러(택1). 스포츠 계열에서 사용.,0,SINGLE,interior,SINGLE
21280,20001,GV70 | 내장 컬러_옵시디언 블랙/울트라마린 블루 투톤,내장 컬러(택1). 스포츠 계열에서 사용.,0,SINGLE,interior,SINGLE
21281,20002,SPORTAGE_G16T_X-Line_BASIC | 스마트 커넥트(기본),"헤드업 디스플레이, 기아 디지털 키 2, 지문 인증 시스템, 터치타입 아웃사이드 도어핸들 기본 적용",0,SINGLE,assistant,MULTI
21282,20002,SPORTAGE_G16T_X-Line | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21283,20002,SPORTAGE_G16T_X-Line_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21284,20002,SPORTAGE_G16T_X-Line_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21285,20002,SPORTAGE_G16T_X-Line_INTERIOR | 라운지 브라운 인테리어,라운지 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21286,20002,SPORTAGE_G16T_X-Line | LED 라이팅 패키지,"도어 스팟 램프, 테일게이트 램프, 번호판 램프 구성(트림 제한 있음)",3500000,SINGLE,etc,MULTI
21287,20002,SPORTAGE_G16T_X-Line | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
21288,20002,SPORTAGE_G16T_X-Line | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
21289,20002,SPORTAGE_G16T_X-Line | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
21290,20002,SPORTAGE_G16T_X-Line | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
21291,20002,SPORTAGE_G16T_X-Line | 빌트인 공기청정기,빌트인 공기청정기(트림 제한 있음),4000000,SINGLE,etc,MULTI
21292,20002,SPORTAGE_L20_Prestige | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
21293,20002,SPORTAGE_L20_Prestige | 스타일,"235/60 R18 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널램프, 다이내믹 웰컴 라이트",690000,SINGLE,wheel,MULTI
21294,20002,SPORTAGE_L20_Prestige | 12.3인치 내비게이션,"12.3인치 내비게이션(기아 커넥트, 폰 프로젝션, 인카페이먼트) + 하이패스 자동결제 시스템(e hi-pass) + 1열 통풍시트 포함",890000,SINGLE,etc,MULTI
21295,20002,SPORTAGE_L20_Prestige | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
21296,20002,SPORTAGE_L20_Prestige | 파노라마 선루프,파노라마 선루프 + 루프랙 포함,1190000,SINGLE,etc,MULTI
21297,20002,SPORTAGE_L20_Prestige_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21298,20002,SPORTAGE_L20_Prestige | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
21299,20002,SPORTAGE_L20_Prestige | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
21300,20002,SPORTAGE_L20_Prestige | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
21301,20002,SPORTAGE_L20_Prestige | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
21302,20002,SPORTAGE_L20_Noblesse | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
21303,20002,SPORTAGE_L20_Noblesse | 스타일,"235/55 R19 타이어&전면가공 휠, 프로젝션 LED 헤드램프, 프론트/리어 LED 턴시그널램프, 다이내믹 웰컴 라이트, LED 포그램프",890000,SINGLE,wheel,MULTI
21304,20002,SPORTAGE_L20_Noblesse | 컴포트,"동승석 파워시트, 동승석 워크인 디바이스, 동승석 전동식 허리지지대, 2열 열선시트, 2열 리모트 폴딩 레버",490000,SINGLE,interior,MULTI
21305,20002,SPORTAGE_L20_Noblesse | 드라이브 와이즈,"전방/후측방/후방 교차충돌 방지 보조, 스마트 크루즈 컨트롤(운전 스타일 연동), 고속도로 주행 보조 2(차로변경 보조), 안전 하차 경고 등",1240000,SINGLE,assistant,MULTI
21306,20002,SPORTAGE_L20_Noblesse_BASIC | 12.3인치 내비게이션(기본),"12.3인치 내비게이션 기본 적용",0,SINGLE,etc,MULTI
21307,20002,SPORTAGE_L20_Noblesse | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
21308,20002,SPORTAGE_L20_Noblesse | 모니터링,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 등",1140000,SINGLE,assistant,MULTI
21309,20002,SPORTAGE_L20_Noblesse | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(8스피커, 외장앰프)",590000,SINGLE,etc,MULTI
21310,20002,SPORTAGE_L20_Noblesse | 스마트 커넥트,"헤드업 디스플레이, 기아 디지털 키 2, 지문 인증 시스템, 터치타입 아웃사이드 도어핸들",1190000,SINGLE,assistant,MULTI
21311,20002,SPORTAGE_L20_Noblesse | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21312,20002,SPORTAGE_L20_Noblesse_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21313,20002,SPORTAGE_L20_Noblesse_INTERIOR | 라운지 브라운 인테리어,라운지 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21314,20002,SPORTAGE_L20_Noblesse | LED 라이팅 패키지,"도어 스팟 램프, 테일게이트 램프, 번호판 램프 구성(트림 제한 있음)",3500000,SINGLE,etc,MULTI
21315,20002,SPORTAGE_L20_Noblesse | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
21316,20002,SPORTAGE_L20_Noblesse | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
21317,20002,SPORTAGE_L20_Noblesse | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
21318,20002,SPORTAGE_L20_Noblesse | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
21319,20002,SPORTAGE_L20_Noblesse | 빌트인 공기청정기,빌트인 공기청정기(트림 제한 있음),4000000,SINGLE,etc,MULTI
21320,20002,SPORTAGE_L20_Signature | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
21321,20002,SPORTAGE_L20_Signature_BASIC | 스타일(기본),기본 적용,0,SINGLE,wheel,MULTI
21322,20002,SPORTAGE_L20_Signature | 19인치 전면가공 휠,"235/55 R19 타이어&전면가공 휠",250000,SINGLE,wheel,MULTI
21323,20002,SPORTAGE_L20_Signature_BASIC | 컴포트(기본),기본 적용,0,SINGLE,interior,MULTI
21324,20002,SPORTAGE_L20_Signature | 프리미엄,"메탈 페달, 메탈 도어스커프, 퀼팅 가죽/스웨이드 시트 ※ 블랙 또는 네이비 그레이 인테리어 중 선택(라운지 브라운 인테리어 적용 불가)",590000,SINGLE,interior,MULTI
21325,20002,SPORTAGE_L20_Signature | 드라이브 와이즈,"전방/후측방/후방 교차충돌 방지 보조, 스마트 크루즈 컨트롤(운전 스타일 연동), 고속도로 주행 보조 2(차로변경 보조), 안전 하차 경고 등",1240000,SINGLE,assistant,MULTI
21326,20002,SPORTAGE_L20_Signature_BASIC | 12.3인치 내비게이션(기본),"12.3인치 내비게이션 기본 적용",0,SINGLE,etc,MULTI
21327,20002,SPORTAGE_L20_Signature | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
21328,20002,SPORTAGE_L20_Signature | 모니터링,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 등",1140000,SINGLE,assistant,MULTI
21329,20002,SPORTAGE_L20_Signature | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(8스피커, 외장앰프)",590000,SINGLE,etc,MULTI
21330,20002,SPORTAGE_L20_Signature_BASIC | 스마트 커넥트(기본),"헤드업 디스플레이, 기아 디지털 키 2, 지문 인증 시스템, 터치타입 아웃사이드 도어핸들 기본 적용",0,SINGLE,assistant,MULTI
21331,20002,SPORTAGE_L20_Signature | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21332,20002,SPORTAGE_L20_Signature_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21333,20002,SPORTAGE_L20_Signature_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
21334,20002,SPORTAGE_L20_Signature_INTERIOR | 라운지 브라운 인테리어,라운지 브라운 인테리어 선택,0,SINGLE,interior,SINGLE
21335,20002,SPORTAGE_L20_Signature | LED 라이팅 패키지,"도어 스팟 램프, 테일게이트 램프, 번호판 램프 구성(트림 제한 있음)",3500000,SINGLE,etc,MULTI
21336,20002,SPORTAGE_L20_Signature | 차량 보호 필름 I,"프론트/리어 범퍼 사이드, O/S 미러, 도어 스텝",2900000,SINGLE,etc,MULTI
21337,20002,SPORTAGE_L20_Signature | 차량 보호 필름 II,"프론트/리어 도어 중앙부 및 엣지, 주유구 도어 등, 12.3인치 디스플레이 부분",3200000,SINGLE,etc,MULTI
21338,20002,SPORTAGE_L20_Signature | 러기지 패키지,러기지 스크린 + 러기지 네트,1200000,SINGLE,etc,MULTI
21339,20002,SPORTAGE_L20_Signature | 사이드 스텝,"사이드 스텝(강알칼리성 세제 사용 시 변색 위험, 중성세제 권장)",3400000,SINGLE,etc,MULTI
21340,20002,SPORTAGE_L20_Signature | 빌트인 공기청정기,빌트인 공기청정기(트림 제한 있음),4000000,SINGLE,etc,MULTI
21341,20002,SPORTAGE_L20_X-Line | 전자식 4WD,"전자식 4WD, 터레인 모드(오토/스노우/머드/샌드)",2230000,SINGLE,etc,MULTI
21342,20002,SPORTAGE_L20_X-Line_BASIC | 스타일(기본),기본 적용,0,SINGLE,wheel,MULTI
21343,20002,SPORTAGE_L20_X-Line_BASIC | 19인치 블랙 휠(X-Line 기본),"235/55 R19 타이어&X-Line 전용 블랙 휠 기본 적용",0,SINGLE,wheel,MULTI
21344,20002,SPORTAGE_L20_X-Line_BASIC | 컴포트(기본),기본 적용,0,SINGLE,interior,MULTI
21345,20002,SPORTAGE_L20_X-Line | 프리미엄,"메탈 페달, 메탈 도어스커프, 퀼팅 가죽/스웨이드 시트 ※ 블랙 또는 네이비 그레이 인테리어 중 선택(라운지 브라운 인테리어 적용 불가)",590000,SINGLE,interior,MULTI
80001,3,ID.4_드람멘 20”,자동차 휠,0,SINGLE,wheel,SINGLE
80002,3,ID.4_아트벨루어 / 인조가죽,내부 인테리어,0,SINGLE,interior,SINGLE
90001,1,싼타페_빌트인 캠 2 + 증강현실 내비게이션,"빌트인 캠 2, 증강현실 내비게이션",450000,SINGLE,assistant,MULTI
90002,1,싼타페_HTRAC + 험로주행모드,"HTRAC, 험로주행모드",2230000,SINGLE,assistant,MULTI
90003,1,싼타페_6인승,"2열 전동 독립시트(원터치 릴렉스, 윙타입 헤드레스트), 2열 원터치 워크인, 3열 시트(리클라이닝, 유아용 시트 고정 장치, USB C타입 충전 단자, 퍼스널 램프, 에어컨)",1040000,SINGLE,seats,SINGLE
90004,1,싼타페_7인승,"2열 원터치 워크인, 3열 시트(리클라이닝, 유아용 시트 고정 장치, USB C타입 충전 단자, 퍼스널 램프, 에어컨)",690000,SINGLE,seats,SINGLE
90005,1,싼타페_라이프 스타일,"리버서블 러기지 매트, 메탈 트랜스버스 트림, LED 도어스팟 램프, LED 테일게이트 램프",490000,SINGLE,interior,MULTI
90006,1,싼타페_듀얼와이드선루프 + 루프랙,듀얼와이드선루프 + 루프랙,990000,SINGLE,interior,MULTI
90007,1,싼타페_듀얼와이드선루프,듀얼와이드선루프,890000,SINGLE,interior,MULTI
90008,1,싼타페_동승석 8way 전동시트,동승석 8way 전동시트,200000,SINGLE,interior,MULTI
90009,1,싼타페_헤드업 디스플레이,헤드업 디스플레이,590000,SINGLE,assistant,MULTI
90010,1,싼타페_파킹 어시스트 플러스Ⅰ,"서라운드 뷰 모니터, 후측방 모니터, 측방 주차 거리 경고, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 ※ 동시 선택 불가: 베스트 셀렉션Ⅰ 선택 시 개별 선택 불가(EXCLUDES).",1190000,SINGLE,assistant,MULTI
90011,1,싼타페_플래티넘Ⅰ,"디지털 키 2, 스마트폰 무선충전(듀얼) ※ 동시 선택 불가: 베스트 셀렉션Ⅰ 선택 시 개별 선택 불가(EXCLUDES).",450000,SINGLE,interior,MULTI
90012,1,싼타페_베스트 셀렉션Ⅰ,"디지털 키 2, 스마트폰 무선충전(듀얼), 서라운드 뷰 모니터, 후측방 모니터, 측방 주차 거리 경고, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 ※ 동시 선택 불가: 파킹 어시스트 플러스Ⅰ, 플래티넘Ⅰ는 개별 선택 불가(EXCLUDES).",1500000,SINGLE,interior,MULTI
90013,1,싼타페_시트플러스,"운전석 에르고 모션 시트(18way, 4way 럼버 서포트, 자세 메모리 시스템, 스트레칭 모드), 동승석 워크인 디바이스, 1열 릴렉션 컴포트 시트(레그레스트), 전동식 틸트 & 텔레스코픽 스티어링 휠, 운전석 스마트 자세제어 시스템",740000,SINGLE,interior,MULTI
90014,1,싼타페_BOSE 프리미엄 사운드,"BOSE 프리미엄 사운드(12스피커, 외장 앰프)",640000,SINGLE,interior,MULTI
90015,1,싼타페_20인치 휠 & 타이어,"20인치 휠 & 타이어",490000,SINGLE,wheel,MULTI
90016,1,싼타페_디자인 플러스Ⅰ,"20인치 휠 & 타이어, 천연가죽 시트, 인조가죽 적용 내장(멀티 트레이 커버, 도어 암레스트, 콘솔 사이드 부), 스웨이드 내장(헤드라이닝/필라), 엠비언트 무드램프, 2열 수동식 도어커튼 ※ 내장 컬러: 블랙/그레이 투톤/피칸 브라운 투톤 중 선택 가능",1350000,SINGLE,interior,MULTI
90017,1,싼타페_블랙잉크 플러스,"블랙잉크 전용 내/외장 디자인, 블랙 사이드스텝, 라이프스타일 패키지(블랙잉크 플러스 전용 도어스팟램프 포함) (산타페는 패키지 테이블 미사용: 단일 옵션으로만 처리)",940000,SINGLE,interior,MULTI
90019,1,"1234","1234",0,SINGLE,wheel,SINGLE
21346,20002,SPORTAGE_L20_X-Line | 드라이브 와이즈,"전방/후측방/후방 교차충돌 방지 보조, 스마트 크루즈 컨트롤(운전 스타일 연동), 고속도로 주행 보조 2(차로변경 보조), 안전 하차 경고 등",1240000,SINGLE,assistant,MULTI
21347,20002,SPORTAGE_L20_X-Line_BASIC | 12.3인치 내비게이션(기본),"12.3인치 내비게이션 기본 적용",0,SINGLE,etc,MULTI
21348,20002,SPORTAGE_L20_X-Line | 빌트인 캠 2,"빌트인 캠 2, 증강현실 내비게이션 ※ 12.3인치 내비게이션 적용 시 선택 가능",450000,SINGLE,etc,MULTI
21349,20002,SPORTAGE_L20_X-Line | 모니터링,"서라운드 뷰 모니터, 후측방 모니터, 원격 스마트 주차 보조, 후방 주차 충돌방지 보조 등",1140000,SINGLE,assistant,MULTI
21350,20002,SPORTAGE_L20_X-Line | KRELL 프리미엄 사운드,"KRELL 프리미엄 사운드(8스피커, 외장앰프)",590000,SINGLE,etc,MULTI
21351,20002,SPORTAGE_L20_X-Line_BASIC | 스마트 커넥트(기본),"헤드업 디스플레이, 기아 디지털 키 2, 지문 인증 시스템, 터치타입 아웃사이드 도어핸들 기본 적용",0,SINGLE,assistant,MULTI
21352,20002,SPORTAGE_L20_X-Line | 파노라마 선루프,파노라마 선루프,1090000,SINGLE,etc,MULTI
21353,20002,SPORTAGE_L20_X-Line_INTERIOR | 블랙 인테리어,블랙 인테리어 선택,0,SINGLE,interior,SINGLE
21354,20002,SPORTAGE_L20_X-Line_INTERIOR | 네이비 그레이 인테리어,네이비 그레이 인테리어 선택,0,SINGLE,interior,SINGLE
